Filename	Ni50Fe27Ga23 11_1 s1
4183.50	65.0582	0.0568295	81.09	0.343730
4184.50	65.0116	0.0571075	81.07	0.344008
4185.50	64.9895	0.0572631	81.06	0.344164
4186.50	64.9601	0.0575868	81.04	0.344487
4187.50	65.1565	0.0576204	81.02	0.344521
4188.50	65.2637	0.0574347	81.00	0.344335
4189.50	64.9323	0.0573431	80.99	0.344244
4190.50	64.9891	0.0577301	80.97	0.344631
4191.50	64.6629	0.0576861	80.95	0.344587
4192.50	64.8926	0.0573951	80.94	0.344296
4193.50	65.0491	0.0572472	80.92	0.344148
4194.50	64.8177	0.0571360	80.91	0.344037
4195.50	64.8402	0.0575003	80.89	0.344401
4196.50	64.7306	0.0578051	80.87	0.344706
4197.50	64.8792	0.0576354	80.86	0.344536
4198.50	64.9631	0.0577040	80.84	0.344605
4199.50	64.9004	0.0578159	80.82	0.344716
4200.50	64.9348	0.0580743	80.81	0.344975
4201.50	64.9345	0.0585413	80.79	0.345442
4202.50	65.1198	0.0584910	80.77	0.345392
4203.50	65.1087	0.0581941	80.76	0.345095
4204.50	65.1414	0.0583288	80.74	0.345229
4205.50	65.0652	0.0587082	80.72	0.345609
4206.50	64.9948	0.0591138	80.71	0.346014
4207.50	65.1003	0.0588670	80.69	0.345768
4208.50	65.2425	0.0587669	80.67	0.345667
4209.50	65.0551	0.0585797	80.66	0.345480
4210.50	64.8558	0.0586378	80.64	0.345538
4211.50	64.7122	0.0589875	80.62	0.345888
4212.50	64.9738	0.0590825	80.61	0.345983
4213.50	64.9876	0.0588553	80.59	0.345756
4214.50	64.8972	0.0586032	80.57	0.345504
4215.50	64.7005	0.0586668	80.56	0.345567
4216.50	64.6340	0.0590992	80.54	0.346000
4217.50	64.9478	0.0590728	80.53	0.345973
4218.50	64.8980	0.0590767	80.51	0.345977
4219.50	64.7207	0.0594206	80.49	0.346321
4220.50	64.9653	0.0597571	80.48	0.346658
4221.50	64.8727	0.0600241	80.46	0.346925
4222.50	65.0846	0.0599377	80.44	0.346838
4223.50	64.8986	0.0595162	80.43	0.346417
4224.50	64.8312	0.0597992	80.41	0.346700
4225.50	64.7462	0.0598944	80.39	0.346795
4226.50	64.6597	0.0602261	80.38	0.347127
4227.50	64.9546	0.0599743	80.36	0.346875
4228.50	64.7542	0.0599140	80.34	0.346815
4229.50	64.8169	0.0600633	80.33	0.346964
4230.50	64.7583	0.0602724	80.31	0.347173
4231.50	64.7221	0.0605381	80.30	0.347439
4232.50	64.8528	0.0603930	80.28	0.347294
4233.50	64.9547	0.0605358	80.26	0.347436
4234.50	64.9077	0.0606205	80.25	0.347521
4235.50	64.8859	0.0606949	80.23	0.347596
4236.50	64.7640	0.0612516	80.21	0.348152
4237.50	64.9047	0.0610247	80.20	0.347925
4238.50	65.0565	0.0611415	80.18	0.348042
4239.50	65.0187	0.0612320	80.17	0.348133
4240.50	64.9567	0.0615697	80.15	0.348470
4241.50	65.1441	0.0625247	80.13	0.349425
4242.50	65.3926	0.0624295	80.12	0.349330
4243.50	64.9908	0.0615203	80.10	0.348421
4244.50	64.8507	0.0614376	80.08	0.348338
4245.50	64.6510	0.0615456	80.07	0.348446
4246.50	64.6278	0.0617754	80.05	0.348676
4247.50	64.9430	0.0619306	80.03	0.348831
4248.50	64.9524	0.0619654	80.02	0.348866
4249.50	65.0727	0.0622241	80.00	0.349125
4250.50	64.9821	0.0623049	79.98	0.349205
4251.50	64.8188	0.0626353	79.97	0.349536
4252.50	65.0906	0.0626229	79.95	0.349524
4253.50	65.0291	0.0625280	79.93	0.349429
4254.50	64.9637	0.0625310	79.92	0.349432
4255.50	65.0686	0.0630485	79.90	0.349949
4256.50	65.2254	0.0639356	79.88	0.350836
4257.50	65.4515	0.0637766	79.87	0.350677
4258.50	65.4767	0.0638247	79.85	0.350725
4259.50	65.3610	0.0638482	79.83	0.350749
4260.50	65.2137	0.0636982	79.82	0.350599
4261.50	64.9517	0.0636050	79.80	0.350506
4262.50	65.0519	0.0633828	79.79	0.350283
4263.50	65.0405	0.0632183	79.77	0.350119
4264.50	65.0393	0.0634901	79.75	0.350391
4265.50	64.9764	0.0637089	79.74	0.350610
4266.50	64.9271	0.0640729	79.72	0.350974
4267.50	65.2390	0.0639722	79.70	0.350873
4268.50	65.2386	0.0635338	79.69	0.350434
4269.50	64.9342	0.0636003	79.67	0.350501
4270.50	64.6164	0.0634358	79.65	0.350336
4271.50	64.5546	0.0637560	79.64	0.350657
4272.50	64.8332	0.0634365	79.62	0.350337
4273.50	64.6423	0.0631638	79.60	0.350064
4274.50	64.6122	0.0632882	79.59	0.350189
4275.50	64.5246	0.0633094	79.57	0.350210
4276.50	64.5210	0.0637498	79.55	0.350650
4277.50	64.8048	0.0637709	79.54	0.350671
4278.50	64.8010	0.0638052	79.52	0.350706
4279.50	64.7380	0.0639538	79.50	0.350854
4280.50	64.6516	0.0639677	79.49	0.350868
4281.50	64.6059	0.0643190	79.47	0.351220
4282.50	64.8960	0.0644394	79.46	0.351340
4283.50	64.9345	0.0646892	79.44	0.351590
4284.50	64.8597	0.0646884	79.42	0.351589
4285.50	64.7756	0.0649068	79.40	0.351807
4286.50	64.9702	0.0657475	79.39	0.352648
4287.50	65.2152	0.0655525	79.37	0.352453
4288.50	65.0550	0.0653715	79.36	0.352272
4289.50	64.8281	0.0651927	79.34	0.352093
4290.50	65.0181	0.0657707	79.32	0.352671
4291.50	64.9805	0.0659922	79.31	0.352893
4292.50	65.2313	0.0659867	79.29	0.352887
4293.50	65.1548	0.0657170	79.27	0.352618
4294.50	64.9361	0.0657392	79.26	0.352640
4295.50	64.9590	0.0659398	79.24	0.352840
4296.50	64.8488	0.0660791	79.22	0.352980
4297.50	64.9615	0.0657605	79.21	0.352661
4298.50	64.9550	0.0657325	79.19	0.352633
4299.50	64.9373	0.0658869	79.17	0.352787
4300.50	64.9066	0.0662475	79.16	0.353148
4301.50	64.8638	0.0666902	79.14	0.353591
4302.50	65.1554	0.0665527	79.12	0.353453
4303.50	64.9740	0.0665151	79.11	0.353416
4304.50	65.0144	0.0665915	79.09	0.353492
4305.50	64.9019	0.0665912	79.08	0.353492
4306.50	64.9978	0.0670065	79.06	0.353907
4307.50	65.1736	0.0666625	79.04	0.353563
4308.50	64.8629	0.0663003	79.02	0.353201
4309.50	64.8369	0.0663173	79.01	0.353218
4310.50	64.8001	0.0665911	78.99	0.353492
4311.50	64.7765	0.0669592	78.98	0.353860
4312.50	64.9288	0.0668473	78.96	0.353748
4313.50	64.9128	0.0666283	78.94	0.353529
4314.50	64.6599	0.0667948	78.93	0.353695
4315.50	64.7365	0.0673062	78.91	0.354207
4316.50	64.9105	0.0677422	78.89	0.354643
4317.50	65.1914	0.0675853	78.88	0.354486
4318.50	64.9884	0.0675267	78.86	0.354427
4319.50	64.9629	0.0675707	78.84	0.354471
4320.50	64.8945	0.0678635	78.83	0.354764
4321.50	65.0291	0.0684173	78.81	0.355318
4322.50	65.3985	0.0684409	78.79	0.355341
4323.50	65.2980	0.0681396	78.78	0.355040
4324.50	65.0144	0.0680860	78.76	0.354987
4325.50	64.9641	0.0683841	78.74	0.355285
4326.50	64.9947	0.0688210	78.73	0.355722
4327.50	65.1085	0.0683132	78.71	0.355214
4328.50	65.1826	0.0685393	78.69	0.355440
4329.50	65.1778	0.0690416	78.68	0.355942
4330.50	65.1607	0.0694960	78.66	0.356397
4331.50	65.0470	0.0693879	78.65	0.356289
4332.50	65.2087	0.0689547	78.63	0.355855
4333.50	65.2357	0.0691645	78.61	0.356065
4334.50	65.1676	0.0694688	78.59	0.356369
4335.50	65.0941	0.0696186	78.58	0.356519
4336.50	65.1152	0.0699411	78.56	0.356842
4337.50	65.3015	0.0695937	78.55	0.356494
4338.50	65.1439	0.0694081	78.53	0.356309
4339.50	65.0646	0.0694117	78.51	0.356312
4340.50	64.9344	0.0696432	78.50	0.356544
4341.50	64.8774	0.0699152	78.48	0.356816
4342.50	65.2698	0.0698473	78.46	0.356748
4343.50	65.1921	0.0696784	78.45	0.356579
4344.50	65.1530	0.0702717	78.43	0.357172
4345.50	65.1774	0.0704526	78.41	0.357353
4346.50	65.1874	0.0707340	78.40	0.357635
4347.50	65.4426	0.0709133	78.38	0.357814
4348.50	65.4200	0.0709808	78.36	0.357881
4349.50	65.3431	0.0711121	78.35	0.358013
4350.50	65.2273	0.0715184	78.33	0.358419
4351.50	65.0857	0.0713379	78.32	0.358238
4352.50	65.3450	0.0709470	78.30	0.357848
4353.50	65.2040	0.0707243	78.28	0.357625
4354.50	65.0998	0.0709026	78.27	0.357803
4355.50	65.0673	0.0712315	78.25	0.358132
4356.50	65.0093	0.0713545	78.23	0.358255
4357.50	65.2319	0.0710399	78.22	0.357940
4358.50	65.0398	0.0709241	78.20	0.357825
4359.50	64.8601	0.0707136	78.18	0.357614
4360.50	64.7766	0.0709774	78.17	0.357878
4361.50	64.9162	0.0712001	78.15	0.358101
4362.50	65.0224	0.0708662	78.13	0.357767
4363.50	64.9450	0.0708513	78.12	0.357752
4364.50	64.8983	0.0709944	78.10	0.357895
4365.50	64.6807	0.0711043	78.08	0.358005
4366.50	64.7208	0.0715678	78.07	0.358468
4367.50	65.0492	0.0713927	78.05	0.358293
4368.50	64.9697	0.0715905	78.04	0.358491
4369.50	64.9935	0.0717996	78.02	0.358700
4370.50	64.7784	0.0718660	78.00	0.358767
4371.50	64.8734	0.0720107	77.98	0.358911
4372.50	64.9249	0.0718383	77.97	0.358739
4373.50	64.6618	0.0712752	77.95	0.358176
4374.50	64.7796	0.0716665	77.94	0.358567
4375.50	64.6505	0.0719347	77.92	0.358835
4376.50	64.5812	0.0720895	77.90	0.358990
4377.50	64.8919	0.0719491	77.89	0.358850
4378.50	64.7845	0.0718291	77.87	0.358730
4379.50	64.6928	0.0720072	77.85	0.358908
4380.50	64.7057	0.0723538	77.84	0.359254
4381.50	64.6528	0.0722615	77.82	0.359162
4382.50	64.7504	0.0720255	77.81	0.358926
4383.50	64.6491	0.0718590	77.79	0.358760
4384.50	64.4192	0.0719835	77.77	0.358884
4385.50	64.5252	0.0725003	77.76	0.359401
4386.50	64.8109	0.0730979	77.74	0.359999
4387.50	64.8104	0.0726302	77.72	0.359531
4388.50	64.7240	0.0728124	77.71	0.359713
4389.50	64.8584	0.0729805	77.69	0.359881
4390.50	64.6072	0.0730579	77.67	0.359958
4391.50	64.8122	0.0732510	77.66	0.360152
4392.50	64.8812	0.0732092	77.64	0.360110
4393.50	64.8721	0.0731389	77.62	0.360039
4394.50	64.8444	0.0735296	77.61	0.360430
4395.50	64.6579	0.0735529	77.59	0.360454
4396.50	64.8216	0.0738902	77.58	0.360791
4397.50	65.0071	0.0737850	77.56	0.360686
4398.50	64.9060	0.0738089	77.54	0.360709
4399.50	64.8863	0.0739404	77.52	0.360841
4400.50	64.7553	0.0741841	77.51	0.361085
4401.50	64.8151	0.0742475	77.49	0.361148
4402.50	64.8267	0.0738675	77.48	0.360768
4403.50	64.6514	0.0736109	77.46	0.360511
4404.50	64.6427	0.0739618	77.44	0.360862
4405.50	64.6144	0.0742239	77.43	0.361124
4406.50	64.7528	0.0745325	77.41	0.361433
4407.50	64.9240	0.0745039	77.39	0.361404
4408.50	64.8064	0.0744729	77.38	0.361373
4409.50	64.9177	0.0749111	77.36	0.361812
4410.50	64.7670	0.0752811	77.34	0.362182
4411.50	64.9485	0.0752954	77.33	0.362196
4412.50	65.1110	0.0751551	77.31	0.362056
4413.50	64.9922	0.0752213	77.30	0.362122
4414.50	64.9922	0.0753942	77.28	0.362295
4415.50	64.9514	0.0757419	77.26	0.362643
4416.50	64.9341	0.0758357	77.25	0.362736
4417.50	65.1429	0.0755278	77.23	0.362428
4418.50	65.0554	0.0756240	77.21	0.362525
4419.50	64.9595	0.0756044	77.20	0.362505
4420.50	64.7524	0.0758000	77.18	0.362701
4421.50	64.8325	0.0758048	77.16	0.362705
4422.50	64.8816	0.0755640	77.15	0.362465
4423.50	64.7867	0.0754722	77.13	0.362373
4424.50	64.6696	0.0756496	77.12	0.362550
4425.50	64.6107	0.0760077	77.10	0.362908
4426.50	64.7702	0.0759473	77.08	0.362848
4427.50	64.7583	0.0755936	77.06	0.362494
4428.50	64.6493	0.0757666	77.05	0.362667
4429.50	64.5679	0.0759242	77.03	0.362825
4430.50	64.6064	0.0764596	77.02	0.363360
4431.50	64.7293	0.0765276	77.00	0.363428
4432.50	64.8550	0.0763716	76.98	0.363272
4433.50	64.7336	0.0763696	76.97	0.363270
4434.50	64.5919	0.0764420	76.95	0.363343
4435.50	64.6652	0.0769829	76.93	0.363883
4436.50	64.7694	0.0772088	76.92	0.364109
4437.50	64.9991	0.0770818	76.90	0.363982
4438.50	64.8571	0.0770237	76.88	0.363924
4439.50	64.9165	0.0771786	76.87	0.364079
4440.50	64.8156	0.0775955	76.85	0.364496
4441.50	64.9699	0.0776796	76.83	0.364580
4442.50	65.0694	0.0776170	76.82	0.364518
4443.50	64.9075	0.0774727	76.80	0.364373
4444.50	64.8658	0.0775215	76.78	0.364422
4445.50	64.8252	0.0780953	76.77	0.364996
4446.50	65.0910	0.0783793	76.75	0.365280
4447.50	65.2481	0.0781783	76.74	0.365079
4448.50	65.0555	0.0782678	76.72	0.365168
4449.50	65.0404	0.0785322	76.70	0.365433
4450.50	65.0260	0.0792329	76.69	0.366133
4451.50	65.2635	0.0790373	76.67	0.365938
4452.50	65.3315	0.0789089	76.65	0.365809
4453.50	65.1940	0.0786891	76.64	0.365590
4454.50	64.8830	0.0790482	76.62	0.365949
4455.50	64.9510	0.0792792	76.60	0.366180
4456.50	65.1599	0.0793612	76.59	0.366262
4457.50	65.1402	0.0789014	76.57	0.365802
4458.50	64.9862	0.0791255	76.56	0.366026
4459.50	65.0053	0.0792496	76.54	0.366150
4460.50	64.9409	0.0795580	76.52	0.366459
4461.50	65.0274	0.0794079	76.51	0.366308
4462.50	64.9913	0.0791351	76.49	0.366036
4463.50	64.9802	0.0791381	76.47	0.366039
4464.50	64.7799	0.0792954	76.46	0.366196
4465.50	64.7580	0.0794963	76.44	0.366397
4466.50	65.0037	0.0797249	76.42	0.366626
4467.50	64.9867	0.0792799	76.41	0.366180
4468.50	64.9339	0.0795207	76.39	0.366421
4469.50	64.8560	0.0796638	76.37	0.366564
4470.50	64.7223	0.0799559	76.36	0.366857
4471.50	65.0227	0.0798930	76.34	0.366794
4472.50	65.1147	0.0800804	76.32	0.366981
4473.50	65.0264	0.0799940	76.31	0.366895
4474.50	64.8837	0.0801015	76.29	0.367002
4475.50	64.7524	0.0804323	76.27	0.367333
4476.50	65.0479	0.0804955	76.26	0.367396
4477.50	65.0016	0.0801039	76.24	0.367005
4478.50	64.8885	0.0801768	76.23	0.367077
4479.50	64.7114	0.0802633	76.21	0.367164
4480.50	64.7494	0.0807743	76.19	0.367675
4481.50	65.0972	0.0808846	76.18	0.367785
4482.50	65.0540	0.0806526	76.16	0.367553
4483.50	65.0263	0.0806661	76.14	0.367567
4484.50	65.0429	0.0813578	76.13	0.368258
4485.50	65.2329	0.0821850	76.11	0.369086
4486.50	65.4544	0.0821722	76.09	0.369073
4487.50	65.4153	0.0818685	76.08	0.368769
4488.50	65.2219	0.0817004	76.06	0.368601
4489.50	65.0484	0.0816836	76.04	0.368584
4490.50	64.9720	0.0821411	76.03	0.369042
4491.50	65.4256	0.0822854	76.01	0.369186
4492.50	65.2690	0.0820085	76.00	0.368909
4493.50	65.1829	0.0820330	75.98	0.368934
4494.50	65.0472	0.0820991	75.96	0.369000
4495.50	64.9240	0.0823738	75.95	0.369274
4496.50	65.0472	0.0819915	75.93	0.368892
4497.50	65.2133	0.0821006	75.91	0.369001
4498.50	65.1320	0.0821098	75.90	0.369010
4499.50	65.0354	0.0825041	75.88	0.369405
4500.50	65.0227	0.0827399	75.86	0.369640
4501.50	65.1857	0.0827375	75.85	0.369638
4502.50	65.2324	0.0828282	75.83	0.369729
4503.50	65.2760	0.0829740	75.82	0.369875
4504.50	65.3998	0.0828761	75.80	0.369777
4505.50	64.9822	0.0830822	75.78	0.369983
4506.50	65.1317	0.0829392	75.76	0.369840
4507.50	65.2000	0.0828411	75.75	0.369742
4508.50	65.0527	0.0829744	75.73	0.369875
4509.50	65.0224	0.0830622	75.71	0.369963
4510.50	64.8077	0.0829927	75.70	0.369893
4511.50	65.0781	0.0830008	75.68	0.369901
4512.50	65.0030	0.0827524	75.67	0.369653
4513.50	64.8595	0.0828319	75.65	0.369733
4514.50	64.6861	0.0826468	75.63	0.369547
4515.50	64.4011	0.0824329	75.62	0.369333
4516.50	64.7402	0.0826084	75.60	0.369509
4517.50	64.6477	0.0824393	75.58	0.369340
4518.50	64.7356	0.0827425	75.57	0.369643
4519.50	64.6621	0.0831610	75.55	0.370062
4520.50	64.7967	0.0840003	75.54	0.370901
4521.50	64.9979	0.0837359	75.52	0.370636
4522.50	64.7750	0.0833174	75.50	0.370218
4523.50	64.8299	0.0834457	75.49	0.370346
4524.50	64.6347	0.0836761	75.47	0.370577
4525.50	64.4951	0.0835538	75.45	0.370454
4526.50	64.5833	0.0831284	75.43	0.370029
4527.50	64.5623	0.0831831	75.42	0.370084
4528.50	64.4699	0.0833910	75.40	0.370292
4529.50	64.5118	0.0834990	75.39	0.370400
4530.50	64.4709	0.0837567	75.37	0.370657
4531.50	64.7263	0.0839707	75.35	0.370871
4532.50	64.8577	0.0843209	75.34	0.371221
4533.50	64.8556	0.0845861	75.32	0.371487
4534.50	64.8402	0.0848858	75.30	0.371786
4535.50	64.6882	0.0851267	75.29	0.372027
4536.50	64.9532	0.0849455	75.27	0.371846
4537.50	65.0039	0.0848233	75.25	0.371724
4538.50	64.8778	0.0849810	75.24	0.371882
4539.50	64.7832	0.0850136	75.22	0.371914
4540.50	64.5724	0.0852428	75.20	0.372143
4541.50	64.9228	0.0852252	75.19	0.372126
4542.50	64.8737	0.0850785	75.17	0.371979
4543.50	64.7263	0.0851146	75.15	0.372015
4544.50	64.6619	0.0853288	75.14	0.372229
4545.50	64.7166	0.0857030	75.12	0.372604
4546.50	65.0063	0.0857260	75.11	0.372627
4547.50	65.0210	0.0859912	75.09	0.372892
4548.50	64.9362	0.0859196	75.07	0.372820
4549.50	64.8411	0.0861814	75.06	0.373082
4550.50	64.8481	0.0865277	75.04	0.373428
4551.50	65.2538	0.0866021	75.02	0.373503
4552.50	65.3048	0.0865693	75.01	0.373470
4553.50	65.0480	0.0863668	74.99	0.373267
4554.50	64.9429	0.0866705	74.97	0.373571
4555.50	64.7990	0.0866435	74.96	0.373544
4556.50	64.8336	0.0861759	74.94	0.373077
4557.50	64.8569	0.0861087	74.92	0.373009
4558.50	64.6700	0.0861948	74.91	0.373095
4559.50	64.6102	0.0863266	74.89	0.373227
4560.50	64.5437	0.0866139	74.87	0.373514
4561.50	64.7139	0.0863136	74.86	0.373214
4562.50	64.7181	0.0861851	74.84	0.373086
4563.50	64.6886	0.0865497	74.82	0.373450
4564.50	64.7745	0.0869798	74.81	0.373880
4565.50	64.5287	0.0869521	74.79	0.373853
4566.50	64.8897	0.0868582	74.78	0.373759
4567.50	64.8070	0.0867516	74.76	0.373652
4568.50	64.5768	0.0867679	74.74	0.373669
4569.50	64.4038	0.0870070	74.73	0.373908
4570.50	64.5657	0.0876052	74.71	0.374506
4571.50	64.7985	0.0874464	74.69	0.374347
4572.50	64.9297	0.0875398	74.68	0.374440
4573.50	64.7950	0.0873585	74.66	0.374259
4574.50	64.8197	0.0878240	74.64	0.374725
4575.50	64.7955	0.0881838	74.63	0.375084
4576.50	64.9681	0.0878865	74.61	0.374787
4577.50	64.9619	0.0878494	74.59	0.374750
4578.50	64.9195	0.0881800	74.58	0.375081
4579.50	64.8213	0.0883643	74.56	0.375265
4580.50	64.8361	0.0887036	74.54	0.375604
4581.50	65.0388	0.0885311	74.53	0.375432
4582.50	64.9971	0.0884858	74.51	0.375386
4583.50	64.8310	0.0885377	74.50	0.375438
4584.50	64.7024	0.0885929	74.48	0.375493
4585.50	64.7800	0.0890588	74.46	0.375959
4586.50	65.1421	0.0891423	74.44	0.376043
4587.50	64.9868	0.0889254	74.43	0.375826
4588.50	64.8188	0.0889941	74.41	0.375895
4589.50	64.6611	0.0890437	74.40	0.375944
4590.50	64.7039	0.0895294	74.38	0.376430
4591.50	64.8872	0.0891200	74.36	0.376021
4592.50	64.7605	0.0890700	74.35	0.375971
4593.50	64.5910	0.0891397	74.33	0.376040
4594.50	64.7014	0.0893538	74.31	0.376254
4595.50	64.8358	0.0897400	74.30	0.376641
4596.50	64.9491	0.0895505	74.28	0.376451
4597.50	64.9063	0.0895833	74.26	0.376484
4598.50	64.9143	0.0898369	74.25	0.376738
4599.50	64.8650	0.0901523	74.23	0.377053
4600.50	64.7190	0.0902778	74.21	0.377178
4601.50	64.9956	0.0899138	74.20	0.376814
4602.50	64.9474	0.0898930	74.18	0.376794
4603.50	64.7565	0.0902066	74.17	0.377107
4604.50	64.9486	0.0905723	74.15	0.377473
4605.50	64.8427	0.0906165	74.13	0.377517
4606.50	65.0880	0.0907439	74.12	0.377645
4607.50	65.1723	0.0910370	74.10	0.377938
4608.50	64.9162	0.0909343	74.08	0.377835
4609.50	64.6977	0.0908541	74.07	0.377755
4610.50	64.7668	0.0910516	74.05	0.377952
4611.50	65.0542	0.0910334	74.03	0.377934
4612.50	64.9843	0.0909597	74.02	0.377860
4613.50	64.8821	0.0911581	74.00	0.378059
4614.50	64.8569	0.0915120	73.98	0.378413
4615.50	64.9835	0.0918193	73.97	0.378720
4616.50	65.2134	0.0915937	73.95	0.378494
4617.50	65.3328	0.0918657	73.93	0.378766
4618.50	65.0903	0.0919080	73.92	0.378809
4619.50	65.1094	0.0921953	73.90	0.379096
4620.50	65.0512	0.0924882	73.88	0.379389
4621.50	65.2376	0.0922566	73.87	0.379157
4622.50	65.1553	0.0922043	73.85	0.379105
4623.50	64.8868	0.0920972	73.83	0.378998
4624.50	65.0259	0.0924032	73.82	0.379304
4625.50	65.1804	0.0928619	73.80	0.379763
4626.50	65.3424	0.0929182	73.78	0.379819
4627.50	65.3566	0.0926816	73.77	0.379582
4628.50	65.1283	0.0926487	73.75	0.379549
4629.50	65.0823	0.0930082	73.74	0.379909
4630.50	65.2426	0.0932594	73.72	0.380160
4631.50	65.3539	0.0927745	73.70	0.379675
4632.50	64.9868	0.0925955	73.69	0.379496
4633.50	65.0762	0.0926866	73.67	0.379587
4634.50	64.8660	0.0928300	73.65	0.379731
4635.50	64.8646	0.0928946	73.64	0.379795
4636.50	65.1363	0.0932104	73.62	0.380111
4637.50	65.1735	0.0929989	73.60	0.379900
4638.50	64.8833	0.0928645	73.59	0.379765
4639.50	64.8487	0.0932245	73.57	0.380125
4640.50	64.9761	0.0936709	73.55	0.380572
4641.50	65.1521	0.0934106	73.54	0.380311
4642.50	65.2183	0.0936956	73.52	0.380596
4643.50	65.1267	0.0938414	73.50	0.380742
4644.50	64.9696	0.0939147	73.49	0.380815
4645.50	64.9329	0.0940344	73.47	0.380935
4646.50	65.1266	0.0939006	73.46	0.380801
4647.50	64.9490	0.0936179	73.44	0.380518
4648.50	64.9434	0.0938244	73.42	0.380725
4649.50	64.8388	0.0939705	73.41	0.380871
4650.50	64.9011	0.0940895	73.39	0.380990
4651.50	65.1039	0.0940491	73.37	0.380950
4652.50	64.9247	0.0939125	73.36	0.380813
4653.50	64.7621	0.0939656	73.34	0.380866
4654.50	64.7311	0.0943792	73.32	0.381280
4655.50	64.9076	0.0947154	73.31	0.381616
4656.50	65.2485	0.0948173	73.29	0.381718
4657.50	65.0503	0.0946539	73.28	0.381554
4658.50	64.8785	0.0946457	73.26	0.381546
4659.50	64.7047	0.0947959	73.24	0.381697
4660.50	64.9078	0.0951324	73.23	0.382033
4661.50	64.9169	0.0945817	73.21	0.381482
4662.50	64.9360	0.0946754	73.19	0.381576
4663.50	64.7904	0.0946708	73.18	0.381571
4664.50	64.6022	0.0947980	73.16	0.381699
4665.50	64.7697	0.0949992	73.14	0.381900
4666.50	65.0161	0.0949930	73.13	0.381894
4667.50	65.0591	0.0952125	73.11	0.382113
4668.50	65.0004	0.0953284	73.09	0.382229
4669.50	65.0542	0.0957307	73.08	0.382631
4670.50	65.0586	0.0959339	73.06	0.382835
4671.50	65.2888	0.0957936	73.05	0.382694
4672.50	65.1343	0.0958319	73.03	0.382733
4673.50	65.0109	0.0957348	73.01	0.382635
4674.50	64.9226	0.0962555	73.00	0.383156
4675.50	65.1772	0.0965137	72.98	0.383414
4676.50	65.4181	0.0965140	72.96	0.383415
4677.50	65.2716	0.0963611	72.95	0.383262
4678.50	65.0068	0.0963082	72.93	0.383209
4679.50	64.9663	0.0965634	72.92	0.383464
4680.50	65.1697	0.0970619	72.90	0.383963
4681.50	65.4045	0.0968709	72.88	0.383771
4682.50	65.1223	0.0968094	72.87	0.383710
4683.50	65.0116	0.0967223	72.85	0.383623
4684.50	64.8307	0.0969262	72.83	0.383827
4685.50	65.1485	0.0971427	72.82	0.384043
4686.50	65.2084	0.0972336	72.80	0.384134
4687.50	65.0755	0.0970386	72.79	0.383939
4688.50	64.8325	0.0969777	72.77	0.383878
4689.50	64.9319	0.0973246	72.75	0.384225
4690.50	65.1555	0.0976916	72.74	0.384592
4691.50	65.0964	0.0970711	72.72	0.383972
4692.50	64.8907	0.0967822	72.70	0.383683
4693.50	64.8453	0.0968129	72.69	0.383714
4694.50	64.7529	0.0972197	72.67	0.384120
4695.50	64.7289	0.0977733	72.66	0.384674
4696.50	65.2508	0.0975422	72.64	0.384443
4697.50	65.0318	0.0974131	72.62	0.384314
4698.50	64.9247	0.0975374	72.61	0.384438
4699.50	64.7230	0.0975241	72.59	0.384425
4700.50	64.8840	0.0976343	72.58	0.384535
4701.50	64.8764	0.0972281	72.56	0.384129
4702.50	64.8275	0.0973723	72.54	0.384273
4703.50	64.7206	0.0975403	72.53	0.384441
4704.50	64.3971	0.0975262	72.51	0.384427
4705.50	64.7887	0.0978093	72.50	0.384710
4706.50	64.8953	0.0977620	72.48	0.384663
4707.50	64.8480	0.0979475	72.46	0.384848
4708.50	64.9200	0.0983343	72.45	0.385235
4709.50	65.0115	0.0989615	72.43	0.385862
4710.50	65.0727	0.0989554	72.41	0.385856
4711.50	65.1768	0.0987870	72.40	0.385688
4712.50	65.0625	0.0987796	72.38	0.385680
4713.50	64.9582	0.0989913	72.37	0.385892
4714.50	64.7339	0.0992132	72.35	0.386114
4715.50	65.0424	0.0991877	72.34	0.386088
4716.50	65.1960	0.0992894	72.32	0.386190
4717.50	65.1532	0.0994957	72.30	0.386396
4718.50	65.1491	0.0997160	72.29	0.386617
4719.50	64.9797	0.0999334	72.27	0.386834
4720.50	65.1139	0.0997965	72.26	0.386697
4721.50	65.1737	0.0994763	72.24	0.386377
