[Connect DataFile][2.1]
Date:	5/16/2025
Time:	09:05:11
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:09.000	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:699		
000:00:09.050	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:749		
000:00:09.100	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:799		
000:00:09.150	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:849		
000:00:09.200	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:899		
000:00:09.250	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:949		
000:00:09.300	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:999		
000:00:09.350	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:049		
000:00:09.400	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:099		
000:00:09.450	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:149		
000:00:09.500	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:199		
000:00:09.550	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:249		
000:00:09.600	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:299		
000:00:09.650	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:349		
000:00:09.700	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:21:399		
