Sample Name, Ga23_10_5_36G
Freq, 36, GHz, Power, 15, dBm,
SR850: f = 25 Hz; phase = -83.5 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
1.675958E+2,1.204090E+4,-3.606100E-6,4.440580E-6,5.720377E-6,1.290793E+2
1.677976E+2,1.205400E+4,-4.291560E-6,2.920640E-6,5.191110E-6,1.457626E+2
1.679991E+2,1.207430E+4,-5.096230E-6,1.460320E-6,5.301330E-6,1.640104E+2
1.681988E+2,1.208540E+4,-4.708800E-6,5.662480E-7,4.742724E-6,1.731429E+2
1.683948E+2,1.209850E+4,-5.066420E-6,-7.748640E-7,5.125332E-6,-1.713045E+2
1.685998E+2,1.212130E+4,-4.351170E-6,-1.400720E-6,4.571072E-6,-1.621557E+2
1.687913E+2,1.213260E+4,-4.023340E-6,-1.251700E-6,4.213552E-6,-1.627186E+2
1.689926E+2,1.215450E+4,-4.738600E-6,-2.324600E-6,5.278077E-6,-1.538690E+2
1.691929E+2,1.216580E+4,-4.023340E-6,-3.039850E-6,5.042614E-6,-1.429270E+2
1.693931E+2,1.217590E+4,-4.082950E-6,-3.129260E-6,5.144196E-6,-1.425327E+2
1.695941E+2,1.219880E+4,-1.937170E-6,-1.251700E-6,2.306378E-6,-1.471315E+2
1.697962E+2,1.221190E+4,-2.235190E-6,-1.221900E-6,2.547374E-6,-1.513361E+2
1.699994E+2,1.223160E+4,-3.308070E-6,3.874320E-7,3.330680E-6,1.733201E+2
1.701911E+2,1.224280E+4,-4.500180E-6,1.162300E-6,4.647856E-6,1.655182E+2
1.703914E+2,1.225220E+4,-4.172350E-6,1.817950E-6,4.551203E-6,1.564566E+2
1.705916E+2,1.226450E+4,-4.023340E-6,6.854570E-7,4.081313E-6,1.703313E+2
1.707916E+2,1.228850E+4,-4.082950E-6,-1.281510E-6,4.279340E-6,-1.625746E+2
1.709924E+2,1.230060E+4,-4.440580E-6,-1.460320E-6,4.674536E-6,-1.617961E+2
1.709924E+2,1.230060E+4,-4.440580E-6,-1.460320E-6,6.217585E-6,-1.708989E+2
1.713980E+2,1.233700E+4,-6.824760E-6,1.192100E-7,6.825801E-6,1.789993E+2
1.715987E+2,1.234630E+4,-6.288320E-6,2.682230E-7,6.294038E-6,1.775576E+2
1.717996E+2,1.235690E+4,-5.871090E-6,3.874320E-7,5.883859E-6,1.762245E+2
1.719911E+2,1.238010E+4,-6.556540E-6,2.622620E-6,7.061611E-6,1.581986E+2
1.721940E+2,1.239020E+4,-7.391010E-6,2.622620E-6,7.842523E-6,1.604633E+2
1.723958E+2,1.240440E+4,-6.586340E-6,3.218670E-6,7.330737E-6,1.539558E+2
1.725981E+2,1.242440E+4,-5.155830E-6,1.847750E-6,5.476930E-6,1.602833E+2
1.727904E+2,1.243560E+4,-4.291560E-6,5.066430E-7,4.321363E-6,1.732671E+2
1.729924E+2,1.246040E+4,-4.023340E-6,2.086180E-6,4.532043E-6,1.525924E+2
1.731955E+2,1.247080E+4,-2.920640E-6,3.129260E-6,4.280468E-6,1.330250E+2
1.733974E+2,1.248160E+4,-3.218670E-6,3.159060E-6,4.509933E-6,1.355355E+2
1.735984E+2,1.250170E+4,-2.145780E-6,4.380970E-6,4.878245E-6,1.160954E+2
1.737902E+2,1.251210E+4,-5.066430E-7,3.963740E-6,3.995988E-6,9.728402E+1
1.739926E+2,1.253420E+4,-6.258520E-7,2.682220E-6,2.754268E-6,1.031340E+2
1.742026E+2,1.254750E+4,-7.152590E-7,5.066430E-7,8.765173E-7,1.446887E+2
1.743954E+2,1.255770E+4,-1.132500E-6,-1.221900E-6,1.666012E-6,-1.328254E+2
1.745988E+2,1.258120E+4,-2.950440E-6,-2.056370E-6,3.596353E-6,-1.451246E+2
1.747909E+2,1.259110E+4,-3.576290E-6,-1.728540E-6,3.972115E-6,-1.542040E+2
1.750019E+2,1.260030E+4,-4.023340E-6,-1.579530E-6,4.322289E-6,-1.585654E+2
1.751945E+2,1.262480E+4,-2.354400E-6,0.000000E+0,2.354400E-6,1.800000E+2
1.753949E+2,1.263700E+4,-5.364450E-7,7.450620E-7,9.180907E-7,1.257539E+2
1.755951E+2,1.264710E+4,1.013290E-6,1.639140E-6,1.927054E-6,5.827631E+1
1.757973E+2,1.267340E+4,5.066430E-7,6.258520E-7,8.052191E-7,5.100896E+1
1.759992E+2,1.268300E+4,5.960500E-7,-6.854570E-7,9.083650E-7,-4.899089E+1
1.761996E+2,1.269330E+4,9.536820E-7,-1.519930E-6,1.794351E-6,-5.789373E+1
1.763995E+2,1.271980E+4,-1.043090E-6,-3.039850E-6,3.213833E-6,-1.089391E+2
1.765996E+2,1.272930E+4,-2.235190E-6,-3.188860E-6,3.894214E-6,-1.250280E+2
1.767906E+2,1.274230E+4,-2.473610E-6,-3.129260E-6,3.988861E-6,-1.283256E+2
1.769906E+2,1.275350E+4,-2.086180E-6,-2.741830E-6,3.445255E-6,-1.272665E+2
1.771932E+2,1.277830E+4,-3.725300E-6,-6.258520E-7,3.777506E-6,-1.704633E+2
1.773961E+2,1.278890E+4,-4.798200E-6,2.086170E-7,4.802733E-6,1.775105E+2
1.775968E+2,1.280910E+4,-4.559780E-6,0.000000E+0,4.559780E-6,1.800000E+2
1.777971E+2,1.282190E+4,-4.112750E-6,-1.490130E-7,4.115449E-6,-1.779250E+2
1.779973E+2,1.283330E+4,-3.188860E-6,2.980250E-8,3.188999E-6,1.794645E+2
1.781993E+2,1.284580E+4,-8.642710E-7,-3.576300E-7,9.353414E-7,-1.575205E+2
1.783912E+2,1.287110E+4,-6.854570E-7,-5.364450E-7,8.704163E-7,-1.419529E+2
1.785940E+2,1.288230E+4,-9.536820E-7,4.470370E-7,1.053258E-6,1.548852E+2
1.787958E+2,1.290410E+4,-1.788150E-6,-5.960510E-8,1.789143E-6,-1.780908E+2
1.789980E+2,1.291530E+4,-2.950440E-6,5.960510E-8,2.951042E-6,1.788427E+2
1.791998E+2,1.292540E+4,-3.278270E-6,4.768410E-7,3.312768E-6,1.717241E+2
1.794027E+2,1.294890E+4,-2.533210E-6,3.546490E-6,4.358296E-6,1.255377E+2
1.795959E+2,1.296180E+4,-1.609330E-6,4.231960E-6,4.527629E-6,1.108208E+2
1.797971E+2,1.297100E+4,-1.966970E-6,4.828010E-6,5.213315E-6,1.121664E+2
1.799973E+2,1.299240E+4,-2.056370E-6,5.811480E-6,6.164573E-6,1.094861E+2
1.801901E+2,1.300460E+4,-3.010050E-6,5.394250E-6,6.177243E-6,1.191620E+2
1.804026E+2,1.302800E+4,-2.592820E-6,2.056370E-6,3.309286E-6,1.415820E+2
1.805957E+2,1.303840E+4,-1.132500E-6,5.662480E-7,1.266173E-6,1.534350E+2
1.807961E+2,1.304780E+4,-1.788150E-7,-2.086170E-7,2.747651E-7,-1.306014E+2
1.809960E+2,1.306200E+4,-1.013290E-6,6.854570E-7,1.223359E-6,1.459230E+2
1.811982E+2,1.308440E+4,-4.977020E-6,5.960500E-7,5.012585E-6,1.731708E+2
1.813991E+2,1.309690E+4,-5.602870E-6,1.788150E-7,5.605723E-6,1.781720E+2
1.815900E+2,1.310820E+4,-5.662470E-6,1.430520E-6,5.840373E-6,1.658219E+2
1.817924E+2,1.313050E+4,-4.470380E-6,8.046660E-7,4.542222E-6,1.697961E+2
1.819930E+2,1.314130E+4,-3.814730E-6,2.980250E-7,3.826354E-6,1.755329E+2
1.821947E+2,1.316430E+4,-2.592820E-6,2.980250E-8,2.592991E-6,1.793415E+2
1.823958E+2,1.317530E+4,-2.115980E-6,1.490130E-7,2.121220E-6,1.759717E+2
1.825964E+2,1.318530E+4,-1.937170E-6,-7.450620E-7,2.075511E-6,-1.589626E+2
1.827990E+2,1.320800E+4,-5.364450E-7,-4.172340E-7,6.796009E-7,-1.421251E+2
1.829901E+2,1.321900E+4,4.470370E-7,-7.450620E-7,8.688840E-7,-5.903626E+1
1.831931E+2,1.324110E+4,-8.344690E-7,1.192100E-7,8.429410E-7,1.718699E+2
1.833951E+2,1.325220E+4,-1.639140E-6,3.278270E-7,1.671601E-6,1.686901E+2
1.835959E+2,1.326200E+4,-2.801430E-6,5.662480E-7,2.858084E-6,1.685729E+2
1.837988E+2,1.327440E+4,-3.278270E-6,-5.364450E-7,3.321871E-6,-1.707067E+2
1.839913E+2,1.329850E+4,-3.308070E-6,-1.341110E-6,3.569580E-6,-1.579321E+2
1.841929E+2,1.331100E+4,-2.652420E-6,-5.960510E-8,2.653090E-6,-1.787127E+2
1.843946E+2,1.332350E+4,-3.010050E-6,4.470370E-7,3.043065E-6,1.715525E+2
1.845974E+2,1.334760E+4,-5.602870E-6,1.192100E-6,5.728285E-6,1.679885E+2
1.848000E+2,1.335710E+4,-5.573060E-6,1.609330E-6,5.800771E-6,1.638929E+2
1.849917E+2,1.336750E+4,-5.275040E-6,2.682230E-7,5.281855E-6,1.770892E+2
1.851941E+2,1.339090E+4,-2.563010E-6,-5.364450E-7,2.618548E-6,-1.681785E+2
1.853957E+2,1.340310E+4,-2.235190E-6,-8.940730E-7,2.407372E-6,-1.581987E+2
1.855960E+2,1.341380E+4,-2.741830E-6,-1.311310E-6,3.039271E-6,-1.544400E+2
1.857963E+2,1.343710E+4,-2.622620E-6,8.046660E-7,2.743287E-6,1.629431E+2
1.857963E+2,1.343710E+4,-2.622620E-6,8.046660E-7,2.075288E-6,1.449405E+2
1.861977E+2,1.346130E+4,-1.549730E-6,1.639140E-6,2.255758E-6,1.333940E+2
1.863987E+2,1.348640E+4,-2.533210E-6,-2.682230E-7,2.547371E-6,-1.739559E+2
1.865995E+2,1.349640E+4,-3.069650E-6,-8.046660E-7,3.173364E-6,-1.653112E+2
1.867912E+2,1.350960E+4,-3.665700E-6,-4.172340E-7,3.689369E-6,-1.735065E+2
1.869927E+2,1.352950E+4,-4.410770E-6,-1.668940E-6,4.715957E-6,-1.592744E+2
1.871959E+2,1.354090E+4,-3.278270E-6,-1.966970E-6,3.823091E-6,-1.490361E+2
1.873957E+2,1.355100E+4,-1.668940E-6,-1.490120E-6,2.237369E-6,-1.382398E+2
1.875950E+2,1.357650E+4,1.430520E-6,-5.066430E-7,1.517588E-6,-1.950247E+1
1.877958E+2,1.358980E+4,1.430520E-6,-8.940730E-7,1.686936E-6,-3.200533E+1
1.879960E+2,1.360270E+4,1.758340E-6,-3.576300E-7,1.794341E-6,-1.149661E+1
1.881964E+2,1.361210E+4,1.043090E-6,-8.940740E-8,1.046915E-6,-4.899075E+0
1.883974E+2,1.363660E+4,2.086170E-7,-7.450620E-7,7.737173E-7,-7.435778E+1
1.885965E+2,1.364910E+4,0.000000E+0,-1.519930E-6,1.519930E-6,-9.000000E+1
1.887965E+2,1.365880E+4,-7.450620E-7,-1.579530E-6,1.746434E-6,-1.152532E+2
1.889967E+2,1.368270E+4,-1.907360E-6,-1.192100E-7,1.911082E-6,-1.764237E+2
1.891975E+2,1.369200E+4,-2.145780E-6,1.043090E-6,2.385877E-6,1.540750E+2
1.893997E+2,1.370590E+4,-1.877550E-6,1.698740E-6,2.531978E-6,1.378623E+2
1.895976E+2,1.373160E+4,-1.192100E-6,1.013290E-6,1.564564E-6,1.396353E+2
1.897923E+2,1.374100E+4,-1.668940E-6,8.642710E-7,1.879448E-6,1.526223E+2
1.899945E+2,1.375210E+4,-1.162300E-6,7.748640E-7,1.396909E-6,1.463100E+2
1.901959E+2,1.377460E+4,-1.460320E-6,5.960500E-7,1.577279E-6,1.577965E+2
1.903967E+2,1.378500E+4,-1.251700E-6,-2.086170E-7,1.268966E-6,-1.705377E+2
1.905931E+2,1.379820E+4,7.748640E-7,-8.046660E-7,1.117095E-6,-4.608091E+1
1.907997E+2,1.382080E+4,8.642710E-7,-1.817950E-6,2.012935E-6,-6.457313E+1
1.909994E+2,1.383380E+4,-5.364450E-7,-2.890840E-6,2.940192E-6,-1.005126E+2
1.912000E+2,1.384710E+4,-1.788150E-7,-2.831240E-6,2.836881E-6,-9.361388E+1
1.914000E+2,1.385740E+4,-5.066430E-7,-2.294790E-6,2.350053E-6,-1.024500E+2
1.915960E+2,1.386970E+4,-8.940740E-8,-1.877550E-6,1.879678E-6,-9.272632E+1
1.917907E+2,1.389670E+4,7.450620E-7,1.281510E-6,1.482358E-6,5.982655E+1
1.919924E+2,1.390700E+4,9.536820E-7,1.370910E-6,1.670001E-6,5.517536E+1
1.922027E+2,1.393020E+4,3.874320E-7,7.748640E-7,8.663243E-7,6.343495E+1
1.923932E+2,1.394110E+4,8.940730E-7,4.768410E-7,1.013284E-6,2.807259E+1
1.925955E+2,1.395060E+4,1.221900E-6,7.152590E-7,1.415851E-6,3.034327E+1
1.927953E+2,1.397480E+4,6.854570E-7,8.344690E-7,1.079903E-6,5.059933E+1
1.929952E+2,1.398750E+4,1.460320E-6,1.460320E-6,2.065204E-6,4.500000E+1
1.931952E+2,1.399980E+4,3.159060E-6,1.013290E-6,3.317592E-6,1.778400E+1
1.933952E+2,1.401290E+4,2.652420E-6,-1.192100E-7,2.655098E-6,-2.573362E+0
1.935970E+2,1.403680E+4,-3.874320E-7,5.960500E-7,7.109002E-7,1.230238E+2
1.937987E+2,1.404910E+4,-5.960500E-7,1.758340E-6,1.856619E-6,1.087259E+2
1.939905E+2,1.405920E+4,8.940740E-8,2.354400E-6,2.356097E-6,8.782526E+1
1.942021E+2,1.408280E+4,-6.556550E-7,2.205390E-6,2.300789E-6,1.065570E+2
1.943949E+2,1.409220E+4,-1.609330E-6,1.847750E-6,2.450331E-6,1.310548E+2
1.945998E+2,1.410630E+4,-1.162300E-6,5.662480E-7,1.292895E-6,1.540256E+2
1.948036E+2,1.412130E+4,-9.238760E-7,4.470370E-7,1.026347E-6,1.541790E+2
1.949974E+2,1.414310E+4,-2.384200E-6,-3.278270E-7,2.406633E-6,-1.721709E+2
1.952030E+2,1.415230E+4,-2.861040E-6,-2.980250E-8,2.861195E-6,-1.794032E+2
1.953977E+2,1.416790E+4,-2.145780E-6,1.311310E-6,2.514738E-6,1.485704E+2
1.955900E+2,1.417600E+4,-2.115980E-6,1.281510E-6,2.473790E-6,1.487995E+2
1.957964E+2,1.418610E+4,-2.384200E-6,9.238760E-7,2.556943E-6,1.588187E+2
1.959920E+2,1.418930E+4,-3.457080E-6,5.960510E-8,3.457594E-6,1.790122E+2
1.961986E+2,1.419230E+4,-5.662470E-6,-6.258520E-7,5.696952E-6,-1.736929E+2
1.963939E+2,1.419170E+4,-4.887610E-6,-1.043090E-6,4.997676E-6,-1.679529E+2
1.965995E+2,1.419070E+4,-3.129260E-6,-1.221900E-6,3.359361E-6,-1.586706E+2
1.968031E+2,1.418050E+4,-2.384200E-7,-9.536820E-7,9.830328E-7,-1.040362E+2
1.969933E+2,1.417530E+4,-6.854570E-7,-8.940730E-7,1.126596E-6,-1.274762E+2
1.971908E+2,1.416690E+4,-1.102690E-6,-1.132500E-6,1.580659E-6,-1.342359E+2
1.973910E+2,1.414490E+4,-2.861040E-6,-2.086170E-7,2.868636E-6,-1.758296E+2
1.975901E+2,1.413300E+4,-2.920640E-6,-8.940740E-8,2.922008E-6,-1.782466E+2
1.977910E+2,1.410700E+4,-1.311310E-6,-8.046660E-7,1.538513E-6,-1.484653E+2
1.979904E+2,1.409250E+4,-6.854570E-7,-1.102690E-6,1.298375E-6,-1.218660E+2
1.981916E+2,1.406420E+4,-1.639140E-6,6.258520E-7,1.754557E-6,1.591023E+2
1.983903E+2,1.404880E+4,-1.698740E-6,9.536820E-7,1.948134E-6,1.506899E+2
1.985906E+2,1.402090E+4,-1.341110E-6,1.579530E-6,2.072074E-6,1.303331E+2
1.987908E+2,1.400600E+4,-2.026570E-6,1.728540E-6,2.663613E-6,1.395379E+2
1.989900E+2,1.399320E+4,-1.758340E-6,1.877550E-6,2.572344E-6,1.331221E+2
1.991910E+2,1.396440E+4,-9.834840E-7,3.159060E-6,3.308610E-6,1.072925E+2
1.993901E+2,1.395230E+4,-1.311310E-6,3.755110E-6,3.977485E-6,1.092496E+2
1.995903E+2,1.392800E+4,1.490130E-7,6.556550E-7,6.723752E-7,7.719569E+1
1.997905E+2,1.391710E+4,-6.556550E-7,-5.364450E-7,8.471462E-7,-1.407106E+2
1.999907E+2,1.390810E+4,-1.937170E-6,-2.175580E-6,2.913036E-6,-1.316824E+2
2.001900E+2,1.388620E+4,-1.639140E-6,-1.519930E-6,2.235390E-6,-1.371611E+2
2.003912E+2,1.387760E+4,-1.937170E-6,-1.400720E-6,2.390532E-6,-1.441302E+2
2.005904E+2,1.385820E+4,-2.473610E-6,-1.192100E-6,2.745879E-6,-1.542693E+2
2.007908E+2,1.384950E+4,-2.443800E-6,-9.834840E-7,2.634274E-6,-1.580782E+2
2.009919E+2,1.382920E+4,-4.202160E-6,1.043090E-6,4.329687E-6,1.660594E+2
2.011900E+2,1.382010E+4,-4.470380E-6,8.046660E-7,4.542222E-6,1.697961E+2
2.013901E+2,1.380640E+4,-5.096230E-6,5.066430E-7,5.121352E-6,1.743226E+2
2.015904E+2,1.378640E+4,-3.695500E-6,1.102690E-6,3.856507E-6,1.633856E+2
2.017906E+2,1.377520E+4,-2.622620E-6,-1.788150E-7,2.628709E-6,-1.760995E+2
2.019918E+2,1.375560E+4,-2.056370E-6,-2.205390E-6,3.015361E-6,-1.329974E+2
2.021910E+2,1.374460E+4,-1.162300E-6,-2.861040E-6,3.088121E-6,-1.121095E+2
2.023903E+2,1.372450E+4,-1.758340E-6,-2.712030E-6,3.232161E-6,-1.229573E+2
2.025905E+2,1.371050E+4,-2.026570E-6,-7.450620E-7,2.159190E-6,-1.598142E+2
2.027907E+2,1.370020E+4,-2.205390E-6,2.384200E-7,2.218240E-6,1.738298E+2
2.029908E+2,1.367790E+4,-1.996770E-6,4.470370E-7,2.046200E-6,1.673807E+2
2.031919E+2,1.366710E+4,-1.817950E-6,-5.364450E-7,1.895446E-6,-1.635596E+2
2.033900E+2,1.364560E+4,-8.344690E-7,-1.370910E-6,1.604909E-6,-1.213288E+2
2.035908E+2,1.363450E+4,-5.364450E-7,-2.056370E-6,2.125190E-6,-1.046209E+2
2.037900E+2,1.362520E+4,-7.748640E-7,-2.652420E-6,2.763285E-6,-1.062849E+2
2.039902E+2,1.360220E+4,-1.668940E-6,-1.937170E-6,2.556949E-6,-1.307461E+2
2.041903E+2,1.359200E+4,-1.519930E-6,-1.102690E-6,1.877795E-6,-1.440396E+2
2.043905E+2,1.357160E+4,-5.960510E-8,1.341110E-6,1.342434E-6,9.254481E+1
2.045902E+2,1.356200E+4,-1.043090E-6,2.503410E-6,2.712028E-6,1.126199E+2
2.047899E+2,1.354110E+4,-1.788150E-6,3.367680E-6,3.812971E-6,1.179671E+2
2.049918E+2,1.353180E+4,-1.460320E-6,2.026570E-6,2.497903E-6,1.257760E+2
2.051905E+2,1.351060E+4,-3.486890E-6,6.258520E-7,3.542611E-6,1.698245E+2
2.053917E+2,1.350150E+4,-4.202160E-6,-9.834840E-7,4.315714E-6,-1.668275E+2
2.055899E+2,1.349090E+4,-3.755110E-6,-1.966970E-6,4.239083E-6,-1.523539E+2
2.057902E+2,1.346840E+4,-3.606100E-6,-2.533210E-6,4.406939E-6,-1.449128E+2
2.059904E+2,1.344740E+4,-4.112750E-6,-1.937170E-6,4.546135E-6,-1.547788E+2
2.061906E+2,1.343820E+4,-3.248470E-6,-3.367680E-6,4.679084E-6,-1.339678E+2
2.063909E+2,1.342760E+4,-2.205390E-6,-3.933940E-6,4.509948E-6,-1.192752E+2
2.065911E+2,1.340760E+4,-1.937170E-6,-4.977020E-6,5.340726E-6,-1.112671E+2
2.067903E+2,1.339660E+4,-2.950440E-6,-4.559780E-6,5.431086E-6,-1.229052E+2
2.069905E+2,1.337400E+4,-4.112750E-6,-1.370910E-6,4.335217E-6,-1.615651E+2
2.071918E+2,1.336360E+4,-3.904130E-6,-1.370910E-6,4.137829E-6,-1.606516E+2
2.073900E+2,1.335260E+4,-4.053140E-6,-8.940730E-7,4.150580E-6,-1.675605E+2
2.075902E+2,1.333080E+4,-3.397480E-6,-9.834840E-7,3.536964E-6,-1.638556E+2
2.077904E+2,1.331970E+4,-3.427280E-6,-2.682230E-7,3.437760E-6,-1.755251E+2
2.079917E+2,1.330720E+4,-4.142550E-6,-6.854570E-7,4.198877E-6,-1.706045E+2
2.081899E+2,1.328440E+4,-2.324600E-6,-2.592820E-6,3.482310E-6,-1.318779E+2
2.083901E+2,1.327410E+4,-9.834840E-7,-3.337870E-6,3.479744E-6,-1.064173E+2
2.085913E+2,1.325380E+4,-6.556550E-7,-3.486890E-6,3.547997E-6,-1.006492E+2
2.087906E+2,1.324110E+4,-1.043090E-6,-2.861040E-6,3.045256E-6,-1.100311E+2
2.089918E+2,1.323190E+4,-2.235190E-6,-2.205390E-6,3.140035E-6,-1.353845E+2
2.091900E+2,1.320830E+4,-3.248470E-6,-6.854570E-7,3.320001E-6,-1.680849E+2
2.093903E+2,1.319860E+4,-4.678990E-6,4.172340E-7,4.697556E-6,1.749043E+2
2.095905E+2,1.317760E+4,-4.410770E-6,7.152590E-7,4.468388E-6,1.707890E+2
2.097907E+2,1.316830E+4,-3.010050E-6,3.278270E-7,3.027849E-6,1.737844E+2
2.099900E+2,1.314730E+4,-3.069650E-6,-1.579530E-6,3.452197E-6,-1.527713E+2
2.101912E+2,1.313820E+4,-3.576290E-6,-1.013290E-6,3.717070E-6,-1.641807E+2
2.103904E+2,1.311440E+4,-4.321370E-6,-2.920640E-6,5.215782E-6,-1.459468E+2
2.105906E+2,1.310500E+4,-4.589590E-6,-3.159060E-6,5.571714E-6,-1.454600E+2
2.107919E+2,1.309280E+4,-5.543260E-6,-3.129260E-6,6.365532E-6,-1.505546E+2
2.109901E+2,1.308170E+4,-6.318120E-6,-2.026570E-6,6.635181E-6,-1.622161E+2
2.111903E+2,1.305950E+4,-6.884370E-6,-5.960500E-7,6.910125E-6,-1.750517E+2
2.113911E+2,1.304850E+4,-6.884370E-6,-1.519930E-6,7.050159E-6,-1.675500E+2
2.115903E+2,1.302650E+4,-5.990300E-6,-2.384200E-6,6.447333E-6,-1.582969E+2
2.117903E+2,1.301600E+4,-5.036620E-6,-1.460320E-6,5.244051E-6,-1.638310E+2
2.119915E+2,1.300550E+4,-2.563010E-6,-9.238760E-7,2.724439E-6,-1.601775E+2
2.121918E+2,1.298350E+4,-1.192100E-6,8.940740E-8,1.195448E-6,1.757109E+2
2.123905E+2,1.297250E+4,-1.668940E-6,0.000000E+0,1.668940E-6,1.800000E+2
2.125907E+2,1.295300E+4,-3.188860E-6,1.966970E-6,3.746705E-6,1.483327E+2
2.127908E+2,1.294230E+4,-3.576290E-6,2.443800E-6,4.331513E-6,1.456539E+2
2.129918E+2,1.292220E+4,-4.291560E-6,-1.311310E-6,4.487429E-6,-1.630092E+2
2.131911E+2,1.290920E+4,-4.410770E-6,-1.728540E-6,4.737377E-6,-1.586002E+2
2.133903E+2,1.289980E+4,-4.082950E-6,-1.907360E-6,4.506496E-6,-1.549603E+2
2.135905E+2,1.287660E+4,-4.589590E-6,-1.043090E-6,4.706631E-6,-1.671957E+2
2.137901E+2,1.286640E+4,-4.142550E-6,4.768410E-7,4.169904E-6,1.734337E+2
2.139910E+2,1.284580E+4,-5.304840E-6,-2.980250E-7,5.313205E-6,-1.767845E+2
2.141902E+2,1.283620E+4,-4.917410E-6,-1.609330E-6,5.174057E-6,-1.618782E+2
2.143900E+2,1.281510E+4,-7.271800E-6,-2.890840E-6,7.825345E-6,-1.583201E+2
2.145903E+2,1.280580E+4,-7.808270E-6,-2.145780E-6,8.097744E-6,-1.646339E+2
2.147905E+2,1.278470E+4,-5.185630E-6,-2.622620E-6,5.811101E-6,-1.531721E+2
2.149907E+2,1.277550E+4,-4.231960E-6,-2.473610E-6,4.901860E-6,-1.496934E+2
2.151899E+2,1.276290E+4,-4.619390E-6,-2.354400E-6,5.184782E-6,-1.529931E+2
2.153912E+2,1.274230E+4,-5.334640E-6,0.000000E+0,5.334640E-6,1.800000E+2
2.155904E+2,1.272120E+4,-6.884370E-6,3.993540E-6,7.958826E-6,1.498825E+2
2.157906E+2,1.271200E+4,-6.169110E-6,4.142550E-6,7.430924E-6,1.461187E+2
2.159908E+2,1.270150E+4,-6.049900E-6,3.397480E-6,6.938599E-6,1.506825E+2
2.161910E+2,1.268170E+4,-6.049900E-6,6.854570E-7,6.088608E-6,1.735359E+2
2.163906E+2,1.267060E+4,-6.467130E-6,-5.960500E-7,6.494540E-6,-1.747342E+2
2.165908E+2,1.264860E+4,-4.738600E-6,2.384200E-7,4.744594E-6,1.771196E+2
2.167909E+2,1.263830E+4,-3.516690E-6,1.490120E-6,3.819367E-6,1.570363E+2
2.169900E+2,1.262530E+4,-3.129260E-6,1.341110E-6,3.404533E-6,1.568014E+2
2.171902E+2,1.260590E+4,-2.503410E-6,-8.046660E-7,2.629553E-6,-1.621811E+2
2.173904E+2,1.259470E+4,-2.354400E-6,-5.066430E-7,2.408295E-6,-1.678557E+2
2.175916E+2,1.257320E+4,-2.771630E-6,8.940730E-7,2.912267E-6,1.621213E+2
2.177918E+2,1.256230E+4,-3.337870E-6,1.639140E-6,3.718623E-6,1.538456E+2
2.179900E+2,1.254280E+4,-3.010050E-6,1.847750E-6,3.531937E-6,1.484559E+2
2.181902E+2,1.253160E+4,-2.503410E-6,1.460320E-6,2.898206E-6,1.497436E+2
2.183904E+2,1.251900E+4,-2.145780E-6,8.642710E-7,2.313296E-6,1.580616E+2
2.185904E+2,1.249880E+4,-1.698740E-6,1.847750E-6,2.509960E-6,1.325941E+2
2.187915E+2,1.248840E+4,-1.490120E-6,2.115980E-6,2.588016E-6,1.251541E+2
2.189914E+2,1.246800E+4,-2.056370E-6,1.907360E-6,2.804760E-6,1.371529E+2
2.191916E+2,1.245810E+4,-2.056370E-6,1.281510E-6,2.422999E-6,1.480692E+2
2.193907E+2,1.243720E+4,-3.635900E-6,1.370910E-6,3.885764E-6,1.593411E+2
2.195899E+2,1.242780E+4,-4.291560E-6,1.072890E-6,4.423639E-6,1.659638E+2
2.197901E+2,1.241770E+4,-5.483660E-6,6.556550E-7,5.522718E-6,1.731818E+2
2.199904E+2,1.239450E+4,-7.122780E-6,-8.940740E-8,7.123341E-6,-1.792808E+2
2.201916E+2,1.238230E+4,-7.361200E-6,-5.066430E-7,7.378615E-6,-1.760628E+2
2.203918E+2,1.236120E+4,-8.523520E-6,-1.668940E-6,8.685376E-6,-1.689214E+2
2.205900E+2,1.235160E+4,-8.046690E-6,-2.056370E-6,8.305292E-6,-1.656646E+2
2.207903E+2,1.233100E+4,-7.778460E-6,-7.450620E-7,7.814062E-6,-1.745286E+2
2.209915E+2,1.232160E+4,-6.884370E-6,5.960510E-8,6.884628E-6,1.795039E+2
2.211917E+2,1.230060E+4,-5.036620E-6,5.662480E-7,5.068351E-6,1.735854E+2
2.213900E+2,1.229080E+4,-3.844530E-6,9.536820E-7,3.961050E-6,1.660683E+2
2.215902E+2,1.227030E+4,-2.503410E-6,-6.258520E-7,2.580456E-6,-1.659638E+2
2.217904E+2,1.226000E+4,-4.291560E-6,-1.788150E-7,4.295284E-6,-1.776141E+2
2.219916E+2,1.223990E+4,-3.725300E-6,5.960500E-7,3.772683E-6,1.709097E+2
2.221909E+2,1.222920E+4,-3.576290E-6,2.682230E-7,3.586334E-6,1.757108E+2
2.223899E+2,1.221860E+4,-3.904130E-6,7.450620E-7,3.974588E-6,1.691956E+2
2.225900E+2,1.219680E+4,-4.053140E-6,-2.086170E-7,4.058505E-6,-1.770536E+2
2.227915E+2,1.218570E+4,-1.758340E-6,-1.788150E-7,1.767409E-6,-1.741933E+2
2.229906E+2,1.216340E+4,-8.344690E-7,-5.662480E-7,1.008452E-6,-1.458403E+2
